Date,Year,Age range,Age,forest cover 10km,1 km circle,Forest type,Plot,Region,Tag,Species  code, Family ,Species ,Origin,CBH1 (cm),CBH2 (cm),CBH3 (cm),CBH4 (cm),CBH5 (cm),CBH6 (cm),CBH7 (cm),CBH8 (cm),CBH9 (cm),CBH10 (cm),CBH11 (cm),CBH12 (cm),CBH13 (cm),CBH14 (cm)
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3470,3470,Lauraceae,Lauraceae spp.,NA,49.6,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2310,193,Fabaceae,Leucochloron incuriale (Vell.) Barneby & J.W.Grimes,Native,31.2,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2688,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,24.5,27.8,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2692,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,45.9,57.8,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2693,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,21.3,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2700,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,20.2,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2701,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,40.5,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2702,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,29,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2703,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,19.8,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2704,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,31.9,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2706,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,34,33.4,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2707,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,18.1,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2709,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,28.2,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2710,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,46.8,30.9,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2711,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,17.9,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2713,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,33.5,29,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2715,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,26.6,24.3,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2716,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,21.5,27.5,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2717,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,22.2,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2718,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,22,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2721,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,20.9,19.5,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2723,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,23.2,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2724,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,18.4,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2725,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,16.6,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2726,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,30.1,24.6,20,26.8,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2729,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,17.7,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2730,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,22.5,17.5,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2732,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,16.5,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2733,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,30.3,21,22.7,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2735,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,22,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2736,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,16.2,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2737,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,34.5,16.1,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2740,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,41.3,24.8,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2744,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,17.2,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2745,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,18,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2752,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,18.7,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2755,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,16,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2761,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,22.4,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2773,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,32,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2777,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,31.8,25.4,33.7,35.5,42.6,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2783,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,38,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2787,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,19.3,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2788,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,24.5,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2789,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,22.9,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2793,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,21.5,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2794,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,17.4,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2799,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,35.8,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2800,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,24.3,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2801,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,34.6,19.3,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2805,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,17.7,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2807,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,18.6,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2810,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,34,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2811,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,16.5,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1678,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,33.9,21.6,22,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1699,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,26.4,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1764,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,40,37,36,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4634,68,Anacardiaceae,Lithraea molleoides (Vell.) Engl.,Native,17.2,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3163,7,Fabaceae,Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima,Native,19,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4582,7,Fabaceae,Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima,Native,78.9,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4595,7,Fabaceae,Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima,Native,34,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4608,7,Fabaceae,Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima,Native,77.6,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2689,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,91.2,44.6,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2690,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,52.4,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2734,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,17.3,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2741,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,40.3,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2743,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,36.2,23.4,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2749,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,20,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2751,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,20.8,19.1,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2756,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,71.3,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2760,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,19,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2762,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,18.2,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2763,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,31.5,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2764,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,22.7,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2771,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,65.5,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2772,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,33.4,27.6,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2784,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,22.8,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2786,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,40.1,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2791,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,21.4,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3366,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,33.6,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3368,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,20.7,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3369,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,21.5,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3391,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,40.3,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3392,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,97.4,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3396,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,42.8,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3399,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,68.4,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3401,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,48.2,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3428,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,16.4,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3430,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,25.4,48.9,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3435,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,29.8,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1680,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,17.5,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1684,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,34.5,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1688,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,22,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1694,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,23.4,24.5,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1706,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,30.2,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1716,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,34.5,19.8,34.5,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1721,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,32.8,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1722,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,49,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1725,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,31.6,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1731,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,57.7,51.1,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1752,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,28,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1753,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,27.8,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1766,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,31.8,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1777,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,24.5,26.2,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1781,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,17,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1782,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,32.5,,,,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,2040,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,18,19.9,19.2,17.1,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2135,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,20.8,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2143,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,20.1,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2229,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,44,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2230,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,61.3,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4584,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,33,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4588,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,20.2,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4591,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,16.6,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4594,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,19.2,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4596,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,33.9,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4599,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,21.2,16.2,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4601,75,Malvaceae,Luehea candicans Mart. & Zucc.,Native,30,,,,,,,,,,,,,
